Namespace(algo='a2c', batch_size=128, checkpoint_freq=250000, discount=0.99, ent_coef=0.01, env='BreakoutDeterministic-v4', eps_decay=200000, frame_skip=1, frame_stack=4, load='', log='log.txt', lr=0.0006, niter=1000000, nproc=8, parallel_env=1, print_freq=500, replay_size=1000000, save_dir='breakout_a2c/', target_update=2500, train_freq=16, train_start=0, value_coef=0.5)
observation space: Box(4, 84, 84)
action space: Discrete(4)
running on device cuda
obses on reset: 8 x (4, 84, 84) uint8
iter    500 |loss  -0.13 |n_ep   133 |ep_len   31.1 |ep_rew  -0.24 |raw_ep_rew   0.66 |env_step   4000 |time 00:30 rem 1004:37
iter 215000 |loss   0.10 |n_ep 17203 |ep_len  352.6 |ep_rew  11.99 |raw_ep_rew  97.42 |env_step 1720000 |time 217:15 rem 793:14
iter 215500 |loss   0.10 |n_ep 17215 |ep_len  321.9 |ep_rew  11.34 |raw_ep_rew 122.54 |env_step 1724000 |time 217:45 rem 792:44
iter 216000 |loss  -0.09 |n_ep 17237 |ep_len  205.2 |ep_rew   6.31 |raw_ep_rew 110.31 |env_step 1728000 |time 218:16 rem 792:13
iter 216500 |loss   0.09 |n_ep 17253 |ep_len  196.6 |ep_rew   6.92 |raw_ep_rew 109.71 |env_step 1732000 |time 218:46 rem 791:42
iter 217000 |loss   0.04 |n_ep 17270 |ep_len  266.7 |ep_rew   7.89 |raw_ep_rew 100.12 |env_step 1736000 |time 219:16 rem 791:11
iter 217500 |loss   0.01 |n_ep 17288 |ep_len  240.7 |ep_rew   7.36 |raw_ep_rew  95.62 |env_step 1740000 |time 219:46 rem 790:41
iter 218000 |loss  -0.07 |n_ep 17302 |ep_len  252.5 |ep_rew   6.75 |raw_ep_rew  92.26 |env_step 1744000 |time 220:16 rem 790:10
iter 218500 |loss  -0.03 |n_ep 17320 |ep_len  244.2 |ep_rew   7.88 |raw_ep_rew  88.06 |env_step 1748000 |time 220:46 rem 789:39
iter 219000 |loss   0.04 |n_ep 17332 |ep_len  295.4 |ep_rew  10.23 |raw_ep_rew 106.75 |env_step 1752000 |time 221:17 rem 789:08
iter 219500 |loss   0.28 |n_ep 17351 |ep_len  223.5 |ep_rew   6.64 |raw_ep_rew  98.73 |env_step 1756000 |time 221:47 rem 788:38
iter 220000 |loss   0.00 |n_ep 17366 |ep_len  267.6 |ep_rew  12.17 |raw_ep_rew 130.08 |env_step 1760000 |time 222:17 rem 788:07
iter 220500 |loss  -0.02 |n_ep 17378 |ep_len  287.9 |ep_rew   9.43 |raw_ep_rew 123.27 |env_step 1764000 |time 222:47 rem 787:36
iter 221000 |loss  -0.05 |n_ep 17395 |ep_len  261.4 |ep_rew   8.44 |raw_ep_rew 111.15 |env_step 1768000 |time 223:17 rem 787:06
iter 221500 |loss  -0.03 |n_ep 17408 |ep_len  343.8 |ep_rew  12.01 |raw_ep_rew 125.61 |env_step 1772000 |time 223:48 rem 786:35
iter 222000 |loss  -0.02 |n_ep 17424 |ep_len  283.5 |ep_rew   8.83 |raw_ep_rew 111.89 |env_step 1776000 |time 224:18 rem 786:04
iter 222500 |loss   0.09 |n_ep 17436 |ep_len  278.8 |ep_rew   8.76 |raw_ep_rew 105.14 |env_step 1780000 |time 224:48 rem 785:33
iter 223000 |loss   0.06 |n_ep 17453 |ep_len  288.5 |ep_rew  10.30 |raw_ep_rew 119.35 |env_step 1784000 |time 225:18 rem 785:02
iter 223500 |loss  -0.04 |n_ep 17464 |ep_len  306.0 |ep_rew   9.61 |raw_ep_rew 115.03 |env_step 1788000 |time 225:48 rem 784:31
iter 224000 |loss   0.11 |n_ep 17483 |ep_len  238.3 |ep_rew   8.25 |raw_ep_rew 131.12 |env_step 1792000 |time 226:18 rem 784:01
iter 224500 |loss   0.05 |n_ep 17497 |ep_len  224.3 |ep_rew   8.16 |raw_ep_rew 131.45 |env_step 1796000 |time 226:49 rem 783:30
iter 225000 |loss   0.08 |n_ep 17510 |ep_len  260.6 |ep_rew   9.03 |raw_ep_rew 134.80 |env_step 1800000 |time 227:19 rem 782:59
iter 225500 |loss  -0.03 |n_ep 17528 |ep_len  205.5 |ep_rew   7.34 |raw_ep_rew 124.86 |env_step 1804000 |time 227:49 rem 782:28
iter 226000 |loss   0.06 |n_ep 17543 |ep_len  275.2 |ep_rew   7.85 |raw_ep_rew 117.73 |env_step 1808000 |time 228:19 rem 781:58
iter 226500 |loss   0.20 |n_ep 17557 |ep_len  250.2 |ep_rew   7.10 |raw_ep_rew 111.67 |env_step 1812000 |time 228:49 rem 781:27
iter 227000 |loss   0.01 |n_ep 17576 |ep_len  222.6 |ep_rew   7.18 |raw_ep_rew  95.78 |env_step 1816000 |time 229:20 rem 780:56
iter 227500 |loss  -0.07 |n_ep 17594 |ep_len  230.3 |ep_rew   6.15 |raw_ep_rew 101.51 |env_step 1820000 |time 229:50 rem 780:25
iter 228000 |loss  -0.02 |n_ep 17604 |ep_len  233.5 |ep_rew   7.15 |raw_ep_rew  91.20 |env_step 1824000 |time 230:20 rem 779:55
iter 228500 |loss   0.01 |n_ep 17615 |ep_len  360.4 |ep_rew  11.86 |raw_ep_rew  89.85 |env_step 1828000 |time 230:50 rem 779:24
iter 229000 |loss  -0.27 |n_ep 17644 |ep_len  124.6 |ep_rew   3.09 |raw_ep_rew 102.46 |env_step 1832000 |time 231:20 rem 778:53
iter 229500 |loss   0.09 |n_ep 17717 |ep_len   61.1 |ep_rew   0.74 |raw_ep_rew  27.96 |env_step 1836000 |time 231:51 rem 778:24
iter 230000 |loss   0.02 |n_ep 17776 |ep_len   57.3 |ep_rew   0.68 |raw_ep_rew  15.87 |env_step 1840000 |time 232:21 rem 777:54
iter 230500 |loss   0.08 |n_ep 17793 |ep_len  172.6 |ep_rew   4.56 |raw_ep_rew  18.01 |env_step 1844000 |time 232:51 rem 777:23
iter 231000 |loss  -0.03 |n_ep 17804 |ep_len  314.0 |ep_rew   8.67 |raw_ep_rew  21.28 |env_step 1848000 |time 233:22 rem 776:52
iter 231500 |loss   0.05 |n_ep 17821 |ep_len  288.3 |ep_rew   9.14 |raw_ep_rew  28.75 |env_step 1852000 |time 233:52 rem 776:22
iter 232000 |loss  -0.07 |n_ep 17841 |ep_len  211.8 |ep_rew   8.90 |raw_ep_rew  89.84 |env_step 1856000 |time 234:22 rem 775:51
iter 232500 |loss   0.15 |n_ep 17862 |ep_len  199.1 |ep_rew   5.70 |raw_ep_rew 101.22 |env_step 1860000 |time 234:52 rem 775:20
iter 233000 |loss   0.06 |n_ep 17872 |ep_len  238.4 |ep_rew   7.03 |raw_ep_rew  78.85 |env_step 1864000 |time 235:22 rem 774:50
iter 233500 |loss   0.06 |n_ep 17887 |ep_len  277.7 |ep_rew   8.26 |raw_ep_rew  76.33 |env_step 1868000 |time 235:53 rem 774:19
iter 234000 |loss   0.09 |n_ep 17904 |ep_len  285.1 |ep_rew   9.30 |raw_ep_rew  80.46 |env_step 1872000 |time 236:23 rem 773:49
iter 234500 |loss   0.11 |n_ep 17917 |ep_len  305.7 |ep_rew   9.28 |raw_ep_rew  82.51 |env_step 1876000 |time 236:53 rem 773:18
iter 235000 |loss  -0.01 |n_ep 17937 |ep_len  216.2 |ep_rew   7.61 |raw_ep_rew  95.51 |env_step 1880000 |time 237:23 rem 772:47
iter 235500 |loss   0.01 |n_ep 17948 |ep_len  252.3 |ep_rew   8.47 |raw_ep_rew 102.39 |env_step 1884000 |time 237:53 rem 772:16
iter 236000 |loss   0.04 |n_ep 17967 |ep_len  236.8 |ep_rew   7.03 |raw_ep_rew  97.86 |env_step 1888000 |time 238:24 rem 771:46
iter 236500 |loss   0.04 |n_ep 17986 |ep_len  172.9 |ep_rew   4.92 |raw_ep_rew  86.99 |env_step 1892000 |time 238:54 rem 771:15
iter 237000 |loss  -0.05 |n_ep 18000 |ep_len  245.0 |ep_rew   6.70 |raw_ep_rew  87.39 |env_step 1896000 |time 239:24 rem 770:44
iter 237500 |loss   0.02 |n_ep 18017 |ep_len  271.3 |ep_rew   7.84 |raw_ep_rew  77.81 |env_step 1900000 |time 239:54 rem 770:13
iter 238000 |loss   0.08 |n_ep 18033 |ep_len  215.8 |ep_rew   6.73 |raw_ep_rew  97.04 |env_step 1904000 |time 240:24 rem 769:43
iter 238500 |loss   0.04 |n_ep 18053 |ep_len  195.0 |ep_rew   6.17 |raw_ep_rew  89.39 |env_step 1908000 |time 240:54 rem 769:12
iter 239000 |loss   0.08 |n_ep 18063 |ep_len  253.1 |ep_rew   7.64 |raw_ep_rew  93.06 |env_step 1912000 |time 241:25 rem 768:42
iter 239500 |loss   0.11 |n_ep 18078 |ep_len  252.8 |ep_rew   7.37 |raw_ep_rew  90.43 |env_step 1916000 |time 241:55 rem 768:11
iter 240000 |loss   0.01 |n_ep 18094 |ep_len  237.6 |ep_rew   8.53 |raw_ep_rew 102.66 |env_step 1920000 |time 242:25 rem 767:40
iter 240500 |loss   0.11 |n_ep 18107 |ep_len  279.2 |ep_rew   8.64 |raw_ep_rew 102.38 |env_step 1924000 |time 242:55 rem 767:10
iter 241000 |loss   0.10 |n_ep 18123 |ep_len  269.6 |ep_rew   8.56 |raw_ep_rew  98.76 |env_step 1928000 |time 243:25 rem 766:39
iter 241500 |loss  -0.07 |n_ep 18135 |ep_len  223.4 |ep_rew   8.93 |raw_ep_rew 116.08 |env_step 1932000 |time 243:55 rem 766:08
iter 242000 |loss   0.01 |n_ep 18147 |ep_len  247.3 |ep_rew   8.83 |raw_ep_rew 111.62 |env_step 1936000 |time 244:26 rem 765:37
iter 242500 |loss  -0.06 |n_ep 18163 |ep_len  334.8 |ep_rew  12.81 |raw_ep_rew 117.15 |env_step 1940000 |time 244:56 rem 765:07
iter 243000 |loss   0.05 |n_ep 18185 |ep_len  177.1 |ep_rew   6.07 |raw_ep_rew 124.93 |env_step 1944000 |time 245:26 rem 764:36
iter 243500 |loss   0.14 |n_ep 18196 |ep_len  237.3 |ep_rew   8.67 |raw_ep_rew 132.03 |env_step 1948000 |time 245:56 rem 764:05
iter 244000 |loss   0.04 |n_ep 18209 |ep_len  310.9 |ep_rew  10.21 |raw_ep_rew 122.05 |env_step 1952000 |time 246:26 rem 763:35
iter 244500 |loss   0.05 |n_ep 18225 |ep_len  288.6 |ep_rew   9.57 |raw_ep_rew 133.54 |env_step 1956000 |time 246:57 rem 763:04
iter 245000 |loss   0.03 |n_ep 18240 |ep_len  237.4 |ep_rew   6.53 |raw_ep_rew 125.33 |env_step 1960000 |time 247:27 rem 762:33
iter 245500 |loss  -0.07 |n_ep 18251 |ep_len  379.1 |ep_rew  12.02 |raw_ep_rew 112.68 |env_step 1964000 |time 247:57 rem 762:02
iter 246000 |loss  -0.01 |n_ep 18265 |ep_len  234.2 |ep_rew   8.91 |raw_ep_rew 129.00 |env_step 1968000 |time 248:27 rem 761:32
iter 246500 |loss  -0.05 |n_ep 18281 |ep_len  299.4 |ep_rew   9.46 |raw_ep_rew 125.60 |env_step 1972000 |time 248:57 rem 761:01
iter 247000 |loss   0.06 |n_ep 18293 |ep_len  285.4 |ep_rew   8.88 |raw_ep_rew 119.53 |env_step 1976000 |time 249:27 rem 760:30
iter 247500 |loss  -0.03 |n_ep 18306 |ep_len  311.0 |ep_rew  12.36 |raw_ep_rew 137.93 |env_step 1980000 |time 249:58 rem 760:00
iter 248000 |loss   0.05 |n_ep 18322 |ep_len  237.9 |ep_rew   6.98 |raw_ep_rew 133.43 |env_step 1984000 |time 250:28 rem 759:31
iter 248500 |loss  -0.05 |n_ep 18338 |ep_len  202.5 |ep_rew   7.01 |raw_ep_rew 113.42 |env_step 1988000 |time 250:59 rem 759:00
iter 249000 |loss  -0.07 |n_ep 18349 |ep_len  302.8 |ep_rew   9.82 |raw_ep_rew 112.38 |env_step 1992000 |time 251:29 rem 758:29
iter 249500 |loss   0.06 |n_ep 18358 |ep_len  374.5 |ep_rew  12.70 |raw_ep_rew 126.65 |env_step 1996000 |time 251:59 rem 757:58
iter 250000 |loss  -0.02 |n_ep 18375 |ep_len  251.5 |ep_rew   9.61 |raw_ep_rew 156.93 |env_step 2000000 |time 252:29 rem 757:28
save checkpoint to breakout_a2c/250000.pth
iter 250500 |loss   0.07 |n_ep 18388 |ep_len  227.9 |ep_rew   8.43 |raw_ep_rew 156.07 |env_step 2004000 |time 252:59 rem 756:56
iter 251000 |loss  -0.01 |n_ep 18403 |ep_len  322.8 |ep_rew  11.91 |raw_ep_rew 160.68 |env_step 2008000 |time 253:28 rem 756:23
iter 251500 |loss   0.11 |n_ep 18419 |ep_len  265.6 |ep_rew   9.67 |raw_ep_rew 162.13 |env_step 2012000 |time 253:58 rem 755:51
iter 252000 |loss  -0.04 |n_ep 18432 |ep_len  328.1 |ep_rew  10.09 |raw_ep_rew 138.11 |env_step 2016000 |time 254:28 rem 755:19
iter 252500 |loss   0.03 |n_ep 18443 |ep_len  299.4 |ep_rew   8.44 |raw_ep_rew 138.11 |env_step 2020000 |time 254:57 rem 754:47
iter 253000 |loss   0.07 |n_ep 18461 |ep_len  237.1 |ep_rew   9.28 |raw_ep_rew 120.77 |env_step 2024000 |time 255:27 rem 754:15
iter 253500 |loss  -0.09 |n_ep 18477 |ep_len  306.8 |ep_rew  10.18 |raw_ep_rew 154.24 |env_step 2028000 |time 255:56 rem 753:42
iter 254000 |loss   0.04 |n_ep 18486 |ep_len  276.4 |ep_rew   8.76 |raw_ep_rew 135.95 |env_step 2032000 |time 256:26 rem 753:10
iter 254500 |loss   0.07 |n_ep 18498 |ep_len  353.5 |ep_rew  11.80 |raw_ep_rew 133.56 |env_step 2036000 |time 256:56 rem 752:38
iter 255000 |loss   0.01 |n_ep 18513 |ep_len  256.8 |ep_rew  10.26 |raw_ep_rew 145.63 |env_step 2040000 |time 257:25 rem 752:05
iter 255500 |loss   0.06 |n_ep 18527 |ep_len  306.5 |ep_rew  10.64 |raw_ep_rew 166.53 |env_step 2044000 |time 257:55 rem 751:33
iter 256000 |loss   0.08 |n_ep 18546 |ep_len  216.4 |ep_rew   6.99 |raw_ep_rew 135.64 |env_step 2048000 |time 258:25 rem 751:01
iter 256500 |loss   0.04 |n_ep 18559 |ep_len  251.9 |ep_rew   7.24 |raw_ep_rew 125.62 |env_step 2052000 |time 258:54 rem 750:29
iter 257000 |loss  -0.01 |n_ep 18573 |ep_len  280.9 |ep_rew  11.60 |raw_ep_rew 154.76 |env_step 2056000 |time 259:24 rem 749:57
iter 257500 |loss   0.03 |n_ep 18591 |ep_len  283.3 |ep_rew   9.76 |raw_ep_rew 152.98 |env_step 2060000 |time 259:53 rem 749:24
iter 258000 |loss   0.06 |n_ep 18606 |ep_len  277.4 |ep_rew   9.09 |raw_ep_rew 154.48 |env_step 2064000 |time 260:23 rem 748:52
iter 258500 |loss   0.05 |n_ep 18619 |ep_len  229.4 |ep_rew   6.99 |raw_ep_rew 122.10 |env_step 2068000 |time 260:53 rem 748:20
iter 259000 |loss  -0.01 |n_ep 18636 |ep_len  244.1 |ep_rew   6.57 |raw_ep_rew 116.19 |env_step 2072000 |time 261:22 rem 747:48
iter 259500 |loss  -0.03 |n_ep 18655 |ep_len  157.7 |ep_rew   3.99 |raw_ep_rew  89.97 |env_step 2076000 |time 261:52 rem 747:16
iter 260000 |loss   0.02 |n_ep 18670 |ep_len  249.8 |ep_rew   7.25 |raw_ep_rew  86.33 |env_step 2080000 |time 262:22 rem 746:44
iter 260500 |loss  -0.08 |n_ep 18703 |ep_len  106.7 |ep_rew   2.50 |raw_ep_rew  83.77 |env_step 2084000 |time 262:51 rem 746:12
iter 261000 |loss   0.02 |n_ep 18740 |ep_len  102.2 |ep_rew   1.78 |raw_ep_rew  53.94 |env_step 2088000 |time 263:21 rem 745:40
iter 261500 |loss   0.03 |n_ep 18751 |ep_len  304.9 |ep_rew   8.52 |raw_ep_rew  43.33 |env_step 2092000 |time 263:51 rem 745:08
iter 262000 |loss  -0.03 |n_ep 18762 |ep_len  313.6 |ep_rew   9.16 |raw_ep_rew  47.56 |env_step 2096000 |time 264:20 rem 744:36
iter 262500 |loss   0.02 |n_ep 18777 |ep_len  319.5 |ep_rew  11.06 |raw_ep_rew  76.12 |env_step 2100000 |time 264:50 rem 744:04
iter 263000 |loss  -0.00 |n_ep 18792 |ep_len  246.9 |ep_rew   9.30 |raw_ep_rew  83.10 |env_step 2104000 |time 265:19 rem 743:32
iter 263500 |loss   0.03 |n_ep 18801 |ep_len  291.4 |ep_rew   9.49 |raw_ep_rew  93.49 |env_step 2108000 |time 265:49 rem 742:59
iter 264000 |loss  -0.01 |n_ep 18818 |ep_len  296.9 |ep_rew  10.51 |raw_ep_rew 111.91 |env_step 2112000 |time 266:19 rem 742:28
iter 264500 |loss   0.06 |n_ep 18831 |ep_len  241.7 |ep_rew   8.86 |raw_ep_rew 115.44 |env_step 2116000 |time 266:48 rem 741:55
iter 265000 |loss   0.03 |n_ep 18843 |ep_len  335.9 |ep_rew  10.27 |raw_ep_rew 129.40 |env_step 2120000 |time 267:18 rem 741:23
iter 265500 |loss   0.11 |n_ep 18860 |ep_len  275.3 |ep_rew   8.95 |raw_ep_rew 125.28 |env_step 2124000 |time 267:48 rem 740:51
iter 266000 |loss   0.01 |n_ep 18871 |ep_len  208.6 |ep_rew   7.36 |raw_ep_rew 122.44 |env_step 2128000 |time 268:17 rem 740:19
iter 266500 |loss   0.02 |n_ep 18882 |ep_len  371.3 |ep_rew  11.47 |raw_ep_rew 116.60 |env_step 2132000 |time 268:47 rem 739:47
iter 267000 |loss   0.19 |n_ep 18897 |ep_len  330.0 |ep_rew   9.34 |raw_ep_rew 119.24 |env_step 2136000 |time 269:16 rem 739:15
iter 267500 |loss  -0.06 |n_ep 18910 |ep_len  308.2 |ep_rew  14.62 |raw_ep_rew 166.02 |env_step 2140000 |time 269:46 rem 738:43
iter 268000 |loss   0.03 |n_ep 18964 |ep_len   49.2 |ep_rew   0.46 |raw_ep_rew  82.81 |env_step 2144000 |time 270:16 rem 738:12
iter 268500 |loss  -0.02 |n_ep 19023 |ep_len   69.3 |ep_rew   0.98 |raw_ep_rew  29.24 |env_step 2148000 |time 270:46 rem 737:41
iter 269000 |loss  -0.07 |n_ep 19032 |ep_len  196.2 |ep_rew   4.62 |raw_ep_rew  28.51 |env_step 2152000 |time 271:15 rem 737:08
iter 269500 |loss   0.08 |n_ep 19048 |ep_len  258.6 |ep_rew   8.40 |raw_ep_rew  41.43 |env_step 2156000 |time 271:45 rem 736:37
iter 270000 |loss  -0.06 |n_ep 19059 |ep_len  263.6 |ep_rew   9.51 |raw_ep_rew  75.01 |env_step 2160000 |time 272:15 rem 736:05
iter 270500 |loss   0.13 |n_ep 19071 |ep_len  339.4 |ep_rew  11.26 |raw_ep_rew  75.01 |env_step 2164000 |time 272:44 rem 735:33
iter 271000 |loss   0.05 |n_ep 19085 |ep_len  301.3 |ep_rew  12.04 |raw_ep_rew 109.27 |env_step 2168000 |time 273:14 rem 735:01
iter 271500 |loss  -0.03 |n_ep 19099 |ep_len  296.6 |ep_rew  11.57 |raw_ep_rew 117.24 |env_step 2172000 |time 273:43 rem 734:29
iter 272000 |loss   0.14 |n_ep 19115 |ep_len  248.2 |ep_rew   7.79 |raw_ep_rew 128.17 |env_step 2176000 |time 274:13 rem 733:57
iter 272500 |loss  -0.01 |n_ep 19130 |ep_len  222.9 |ep_rew   7.00 |raw_ep_rew 111.92 |env_step 2180000 |time 274:43 rem 733:25
iter 273000 |loss   0.04 |n_ep 19138 |ep_len  295.9 |ep_rew  10.86 |raw_ep_rew 127.13 |env_step 2184000 |time 275:12 rem 732:53
iter 273500 |loss   0.06 |n_ep 19154 |ep_len  324.0 |ep_rew  13.14 |raw_ep_rew 142.84 |env_step 2188000 |time 275:42 rem 732:21
iter 274000 |loss   0.05 |n_ep 19166 |ep_len  231.4 |ep_rew  10.94 |raw_ep_rew 151.09 |env_step 2192000 |time 276:12 rem 731:49
iter 274500 |loss   0.19 |n_ep 19175 |ep_len  324.9 |ep_rew  12.68 |raw_ep_rew 188.62 |env_step 2196000 |time 276:41 rem 731:18
iter 275000 |loss   0.06 |n_ep 19191 |ep_len  347.4 |ep_rew  14.29 |raw_ep_rew 194.47 |env_step 2200000 |time 277:11 rem 730:45
iter 275500 |loss   0.07 |n_ep 19207 |ep_len  218.1 |ep_rew  11.01 |raw_ep_rew 199.39 |env_step 2204000 |time 277:40 rem 730:14
iter 276000 |loss   0.03 |n_ep 19214 |ep_len  328.1 |ep_rew  11.96 |raw_ep_rew 199.39 |env_step 2208000 |time 278:10 rem 729:42
iter 276500 |loss   0.15 |n_ep 19231 |ep_len  279.2 |ep_rew  10.40 |raw_ep_rew 185.27 |env_step 2212000 |time 278:40 rem 729:10
iter 277000 |loss   0.07 |n_ep 19242 |ep_len  313.6 |ep_rew  11.84 |raw_ep_rew 179.84 |env_step 2216000 |time 279:09 rem 728:38
iter 277500 |loss  -0.01 |n_ep 19258 |ep_len  320.0 |ep_rew  11.16 |raw_ep_rew 166.60 |env_step 2220000 |time 279:39 rem 728:06
iter 278000 |loss  -0.03 |n_ep 19272 |ep_len  340.2 |ep_rew  10.11 |raw_ep_rew 178.74 |env_step 2224000 |time 280:08 rem 727:34
iter 278500 |loss   0.01 |n_ep 19290 |ep_len  301.0 |ep_rew   8.67 |raw_ep_rew 159.63 |env_step 2228000 |time 280:38 rem 727:03
iter 279000 |loss   0.04 |n_ep 19299 |ep_len  217.2 |ep_rew   7.89 |raw_ep_rew 148.68 |env_step 2232000 |time 281:08 rem 726:31
iter 279500 |loss  -0.01 |n_ep 19310 |ep_len  441.5 |ep_rew  15.62 |raw_ep_rew 160.01 |env_step 2236000 |time 281:37 rem 725:59
iter 280000 |loss  -0.11 |n_ep 19327 |ep_len  269.7 |ep_rew  10.08 |raw_ep_rew 157.00 |env_step 2240000 |time 282:07 rem 725:27
iter 280500 |loss   0.02 |n_ep 19340 |ep_len  236.9 |ep_rew   7.91 |raw_ep_rew 146.00 |env_step 2244000 |time 282:37 rem 724:56
iter 281000 |loss   0.05 |n_ep 19352 |ep_len  291.8 |ep_rew  10.18 |raw_ep_rew 138.60 |env_step 2248000 |time 283:06 rem 724:24
iter 281500 |loss   0.01 |n_ep 19363 |ep_len  392.6 |ep_rew  17.91 |raw_ep_rew 165.34 |env_step 2252000 |time 283:36 rem 723:52
iter 282000 |loss   0.04 |n_ep 19380 |ep_len  241.8 |ep_rew   9.19 |raw_ep_rew 205.48 |env_step 2256000 |time 284:05 rem 723:20
iter 282500 |loss   0.03 |n_ep 19393 |ep_len  302.1 |ep_rew   9.72 |raw_ep_rew 192.14 |env_step 2260000 |time 284:35 rem 722:48
iter 283000 |loss   0.04 |n_ep 19410 |ep_len  260.2 |ep_rew   7.85 |raw_ep_rew 165.51 |env_step 2264000 |time 285:05 rem 722:16
iter 283500 |loss  -0.03 |n_ep 19423 |ep_len  265.6 |ep_rew   8.99 |raw_ep_rew 152.31 |env_step 2268000 |time 285:34 rem 721:45
iter 284000 |loss  -0.00 |n_ep 19436 |ep_len  301.1 |ep_rew   9.84 |raw_ep_rew 145.38 |env_step 2272000 |time 286:04 rem 721:13
iter 284500 |loss   0.06 |n_ep 19450 |ep_len  261.7 |ep_rew  11.59 |raw_ep_rew 159.33 |env_step 2276000 |time 286:33 rem 720:41
iter 285000 |loss   0.09 |n_ep 19472 |ep_len  196.9 |ep_rew   7.57 |raw_ep_rew 186.37 |env_step 2280000 |time 287:03 rem 720:10
iter 285500 |loss   0.03 |n_ep 19479 |ep_len  269.1 |ep_rew  10.27 |raw_ep_rew 185.31 |env_step 2284000 |time 287:33 rem 719:38
iter 286000 |loss  -0.03 |n_ep 19500 |ep_len  184.6 |ep_rew   6.91 |raw_ep_rew 155.78 |env_step 2288000 |time 288:02 rem 719:06
iter 286500 |loss  -0.07 |n_ep 19513 |ep_len  248.1 |ep_rew   7.84 |raw_ep_rew 160.20 |env_step 2292000 |time 288:32 rem 718:35
iter 287000 |loss   0.09 |n_ep 19527 |ep_len  295.7 |ep_rew   9.40 |raw_ep_rew 148.47 |env_step 2296000 |time 289:02 rem 718:03
iter 287500 |loss   0.01 |n_ep 19542 |ep_len  308.5 |ep_rew  11.27 |raw_ep_rew 144.67 |env_step 2300000 |time 289:31 rem 717:31
iter 288000 |loss   0.05 |n_ep 19553 |ep_len  356.6 |ep_rew  11.40 |raw_ep_rew 140.10 |env_step 2304000 |time 290:01 rem 717:00
iter 288500 |loss   0.01 |n_ep 19564 |ep_len  287.7 |ep_rew  10.60 |raw_ep_rew 129.95 |env_step 2308000 |time 290:31 rem 716:28
iter 289000 |loss  -0.04 |n_ep 19578 |ep_len  341.8 |ep_rew  12.47 |raw_ep_rew 140.86 |env_step 2312000 |time 291:00 rem 715:56
iter 289500 |loss  -0.01 |n_ep 19592 |ep_len  267.4 |ep_rew   9.56 |raw_ep_rew 154.87 |env_step 2316000 |time 291:30 rem 715:24
iter 290000 |loss   0.02 |n_ep 19603 |ep_len  276.7 |ep_rew  10.91 |raw_ep_rew 140.56 |env_step 2320000 |time 291:59 rem 714:53
iter 290500 |loss   0.11 |n_ep 19618 |ep_len  266.7 |ep_rew   8.45 |raw_ep_rew 169.49 |env_step 2324000 |time 292:29 rem 714:21
iter 291000 |loss  -0.06 |n_ep 19631 |ep_len  325.4 |ep_rew  10.82 |raw_ep_rew 168.05 |env_step 2328000 |time 292:59 rem 713:49
iter 291500 |loss  -0.06 |n_ep 19647 |ep_len  285.6 |ep_rew  10.96 |raw_ep_rew 148.37 |env_step 2332000 |time 293:28 rem 713:18
iter 292000 |loss  -0.02 |n_ep 19658 |ep_len  314.2 |ep_rew  10.39 |raw_ep_rew 152.43 |env_step 2336000 |time 293:58 rem 712:46
iter 292500 |loss   0.01 |n_ep 19671 |ep_len  332.5 |ep_rew  10.26 |raw_ep_rew 143.48 |env_step 2340000 |time 294:27 rem 712:15
iter 293000 |loss   0.02 |n_ep 19686 |ep_len  276.5 |ep_rew   9.92 |raw_ep_rew 139.48 |env_step 2344000 |time 294:57 rem 711:43
iter 293500 |loss  -0.01 |n_ep 19699 |ep_len  303.4 |ep_rew   9.52 |raw_ep_rew 136.73 |env_step 2348000 |time 295:27 rem 711:11
iter 294000 |loss   0.10 |n_ep 19709 |ep_len  326.8 |ep_rew  11.30 |raw_ep_rew 132.09 |env_step 2352000 |time 295:56 rem 710:40
iter 294500 |loss  -0.07 |n_ep 19723 |ep_len  300.3 |ep_rew  12.56 |raw_ep_rew 141.34 |env_step 2356000 |time 296:26 rem 710:08
iter 295000 |loss   0.09 |n_ep 19732 |ep_len  370.8 |ep_rew  13.63 |raw_ep_rew 168.16 |env_step 2360000 |time 296:55 rem 709:36
iter 295500 |loss   0.06 |n_ep 19748 |ep_len  246.5 |ep_rew   9.59 |raw_ep_rew 173.12 |env_step 2364000 |time 297:25 rem 709:05
iter 296000 |loss  -0.10 |n_ep 19761 |ep_len  275.1 |ep_rew  10.81 |raw_ep_rew 158.97 |env_step 2368000 |time 297:55 rem 708:33
iter 296500 |loss  -0.02 |n_ep 19776 |ep_len  289.6 |ep_rew  11.31 |raw_ep_rew 174.90 |env_step 2372000 |time 298:24 rem 708:02
iter 297000 |loss   0.04 |n_ep 19788 |ep_len  262.7 |ep_rew   9.15 |raw_ep_rew 169.98 |env_step 2376000 |time 298:54 rem 707:30
iter 297500 |loss   0.08 |n_ep 19800 |ep_len  273.6 |ep_rew   8.51 |raw_ep_rew 159.88 |env_step 2380000 |time 299:23 rem 706:58
iter 298000 |loss   0.01 |n_ep 19817 |ep_len  339.7 |ep_rew  14.01 |raw_ep_rew 159.91 |env_step 2384000 |time 299:53 rem 706:27
