iter  10000 |loss   0.00 |n_ep   633 |ep_len   28.4 |ep_rew  -0.27 |raw_ep_rew   0.96 |env_step  20000 |time 03:04 rem 610:31
iter  10500 |loss   0.00 |n_ep   667 |ep_len   29.5 |ep_rew  -0.30 |raw_ep_rew   0.80 |env_step  21000 |time 03:15 rem 616:17
iter  11000 |loss   0.00 |n_ep   698 |ep_len   26.8 |ep_rew  -0.37 |raw_ep_rew   0.87 |env_step  22000 |time 03:26 rem 621:28
iter  11500 |loss   0.00 |n_ep   730 |ep_len   36.1 |ep_rew  -0.11 |raw_ep_rew   0.88 |env_step  23000 |time 03:37 rem 626:35
iter  12000 |loss   0.00 |n_ep   758 |ep_len   34.4 |ep_rew  -0.11 |raw_ep_rew   1.37 |env_step  24000 |time 03:48 rem 630:50
iter  12500 |loss   0.00 |n_ep   789 |ep_len   32.0 |ep_rew  -0.18 |raw_ep_rew   1.31 |env_step  25000 |time 03:59 rem 634:59
iter  13000 |loss   0.00 |n_ep   823 |ep_len   29.9 |ep_rew  -0.21 |raw_ep_rew   1.10 |env_step  26000 |time 04:10 rem 638:47
iter  13500 |loss   0.00 |n_ep   859 |ep_len   25.0 |ep_rew  -0.36 |raw_ep_rew   0.80 |env_step  27000 |time 04:21 rem 642:12
iter  14000 |loss   0.02 |n_ep   890 |ep_len   27.8 |ep_rew  -0.31 |raw_ep_rew   0.98 |env_step  28000 |time 04:32 rem 645:22
iter  14500 |loss   0.00 |n_ep   919 |ep_len   31.1 |ep_rew  -0.17 |raw_ep_rew   1.07 |env_step  29000 |time 04:44 rem 648:24
iter  15000 |loss   0.01 |n_ep   952 |ep_len   29.6 |ep_rew  -0.23 |raw_ep_rew   1.18 |env_step  30000 |time 04:55 rem 651:26
iter  15500 |loss   0.00 |n_ep   985 |ep_len   31.6 |ep_rew  -0.20 |raw_ep_rew   1.06 |env_step  31000 |time 05:06 rem 654:05
iter  16000 |loss   0.00 |n_ep  1013 |ep_len   36.3 |ep_rew  -0.01 |raw_ep_rew   1.20 |env_step  32000 |time 05:17 rem 656:41
iter  16500 |loss   0.00 |n_ep  1044 |ep_len   33.2 |ep_rew  -0.11 |raw_ep_rew   1.29 |env_step  33000 |time 05:28 rem 658:59
iter  17000 |loss   0.00 |n_ep  1081 |ep_len   24.8 |ep_rew  -0.39 |raw_ep_rew   0.94 |env_step  34000 |time 05:40 rem 661:13
iter  17500 |loss   0.00 |n_ep  1111 |ep_len   34.3 |ep_rew  -0.20 |raw_ep_rew   0.83 |env_step  35000 |time 05:51 rem 663:25
iter  18000 |loss   0.00 |n_ep  1138 |ep_len   32.8 |ep_rew  -0.16 |raw_ep_rew   1.31 |env_step  36000 |time 06:02 rem 665:16
iter  18500 |loss   0.00 |n_ep  1169 |ep_len   29.0 |ep_rew  -0.26 |raw_ep_rew   1.22 |env_step  37000 |time 06:13 rem 667:07
iter  19000 |loss   0.00 |n_ep  1199 |ep_len   37.7 |ep_rew  -0.07 |raw_ep_rew   1.00 |env_step  38000 |time 06:24 rem 668:51
iter  19500 |loss   0.01 |n_ep  1239 |ep_len   25.6 |ep_rew  -0.35 |raw_ep_rew   0.72 |env_step  39000 |time 06:36 rem 670:31
iter  20000 |loss   0.00 |n_ep  1268 |ep_len   29.8 |ep_rew  -0.24 |raw_ep_rew   0.98 |env_step  40000 |time 06:47 rem 671:58
iter  20500 |loss   0.00 |n_ep  1292 |ep_len   38.3 |ep_rew   0.02 |raw_ep_rew   1.58 |env_step  41000 |time 06:58 rem 673:21
iter  21000 |loss   0.00 |n_ep  1323 |ep_len   29.5 |ep_rew  -0.25 |raw_ep_rew   1.23 |env_step  42000 |time 07:09 rem 674:50
iter  21500 |loss   0.00 |n_ep  1351 |ep_len   46.1 |ep_rew   0.15 |raw_ep_rew   1.26 |env_step  43000 |time 07:20 rem 676:05
iter  22000 |loss   0.00 |n_ep  1384 |ep_len   34.4 |ep_rew  -0.10 |raw_ep_rew   1.17 |env_step  44000 |time 07:32 rem 677:23
iter  22500 |loss   0.00 |n_ep  1415 |ep_len   31.0 |ep_rew  -0.23 |raw_ep_rew   1.21 |env_step  45000 |time 07:43 rem 678:34
iter  23000 |loss   0.01 |n_ep  1442 |ep_len   36.7 |ep_rew  -0.13 |raw_ep_rew   1.11 |env_step  46000 |time 07:54 rem 679:36
iter  23500 |loss   0.00 |n_ep  1480 |ep_len   29.7 |ep_rew  -0.23 |raw_ep_rew   0.84 |env_step  47000 |time 08:05 rem 680:52
iter  24000 |loss   0.00 |n_ep  1509 |ep_len   32.4 |ep_rew  -0.14 |raw_ep_rew   1.05 |env_step  48000 |time 08:16 rem 681:50
iter  24500 |loss   0.00 |n_ep  1541 |ep_len   27.7 |ep_rew  -0.30 |raw_ep_rew   1.03 |env_step  49000 |time 08:28 rem 682:48
iter  25000 |loss   0.00 |n_ep  1571 |ep_len   32.9 |ep_rew  -0.17 |raw_ep_rew   1.21 |env_step  50000 |time 08:39 rem 683:43
iter  25500 |loss   0.00 |n_ep  1600 |ep_len   33.9 |ep_rew  -0.14 |raw_ep_rew   1.24 |env_step  51000 |time 08:50 rem 684:33
iter  26000 |loss   0.00 |n_ep  1629 |ep_len   29.7 |ep_rew  -0.24 |raw_ep_rew   1.17 |env_step  52000 |time 09:01 rem 685:28
iter  26500 |loss   0.00 |n_ep  1665 |ep_len   31.0 |ep_rew  -0.20 |raw_ep_rew   0.84 |env_step  53000 |time 09:12 rem 686:16
iter  27000 |loss   0.00 |n_ep  1697 |ep_len   29.0 |ep_rew  -0.25 |raw_ep_rew   0.86 |env_step  54000 |time 09:24 rem 687:05
iter  27500 |loss   0.00 |n_ep  1729 |ep_len   29.2 |ep_rew  -0.25 |raw_ep_rew   0.89 |env_step  55000 |time 09:35 rem 687:47
iter  28000 |loss   0.00 |n_ep  1760 |ep_len   35.7 |ep_rew  -0.11 |raw_ep_rew   1.06 |env_step  56000 |time 09:46 rem 688:30
iter  28500 |loss   0.01 |n_ep  1790 |ep_len   30.4 |ep_rew  -0.24 |raw_ep_rew   1.06 |env_step  57000 |time 09:57 rem 689:15
iter  29000 |loss   0.00 |n_ep  1818 |ep_len   42.4 |ep_rew   0.03 |raw_ep_rew   1.31 |env_step  58000 |time 10:09 rem 689:51
iter  29500 |loss   0.00 |n_ep  1854 |ep_len   28.1 |ep_rew  -0.27 |raw_ep_rew   0.94 |env_step  59000 |time 10:20 rem 690:29
iter  30000 |loss   0.01 |n_ep  1885 |ep_len   36.9 |ep_rew  -0.07 |raw_ep_rew   0.71 |env_step  60000 |time 10:31 rem 691:04
iter  30500 |loss   0.00 |n_ep  1914 |ep_len   32.2 |ep_rew  -0.17 |raw_ep_rew   1.25 |env_step  61000 |time 10:42 rem 691:36
iter  31000 |loss   0.01 |n_ep  1946 |ep_len   28.5 |ep_rew  -0.28 |raw_ep_rew   1.32 |env_step  62000 |time 10:53 rem 692:09
iter  31500 |loss   0.01 |n_ep  1979 |ep_len   33.8 |ep_rew  -0.11 |raw_ep_rew   0.96 |env_step  63000 |time 11:05 rem 692:40
iter  32000 |loss   0.00 |n_ep  2014 |ep_len   27.3 |ep_rew  -0.27 |raw_ep_rew   0.93 |env_step  64000 |time 11:16 rem 693:16
iter  32500 |loss   0.00 |n_ep  2041 |ep_len   41.7 |ep_rew   0.15 |raw_ep_rew   1.40 |env_step  65000 |time 11:27 rem 693:42
iter  33000 |loss   0.00 |n_ep  2066 |ep_len   38.4 |ep_rew  -0.02 |raw_ep_rew   1.48 |env_step  66000 |time 11:38 rem 694:08
iter  33500 |loss   0.00 |n_ep  2095 |ep_len   28.6 |ep_rew  -0.28 |raw_ep_rew   1.67 |env_step  67000 |time 11:49 rem 694:35
iter  34000 |loss   0.00 |n_ep  2127 |ep_len   27.9 |ep_rew  -0.28 |raw_ep_rew   1.24 |env_step  68000 |time 12:01 rem 695:00
iter  34500 |loss   0.00 |n_ep  2153 |ep_len   36.7 |ep_rew  -0.10 |raw_ep_rew   1.47 |env_step  69000 |time 12:12 rem 695:26
iter  35000 |loss   0.00 |n_ep  2180 |ep_len   36.6 |ep_rew  -0.02 |raw_ep_rew   1.57 |env_step  70000 |time 12:23 rem 695:50
iter  35500 |loss   0.00 |n_ep  2208 |ep_len   36.5 |ep_rew  -0.14 |raw_ep_rew   1.48 |env_step  71000 |time 12:34 rem 696:09
iter  36000 |loss   0.00 |n_ep  2240 |ep_len   35.7 |ep_rew  -0.08 |raw_ep_rew   1.13 |env_step  72000 |time 12:46 rem 696:30
iter  36500 |loss   0.00 |n_ep  2269 |ep_len   36.6 |ep_rew  -0.06 |raw_ep_rew   1.53 |env_step  73000 |time 12:57 rem 696:47
iter  37000 |loss   0.00 |n_ep  2299 |ep_len   38.5 |ep_rew  -0.01 |raw_ep_rew   1.47 |env_step  74000 |time 13:08 rem 697:10
iter  37500 |loss   0.00 |n_ep  2329 |ep_len   43.0 |ep_rew   0.12 |raw_ep_rew   1.21 |env_step  75000 |time 13:19 rem 697:28
iter  38000 |loss   0.00 |n_ep  2362 |ep_len   30.2 |ep_rew  -0.26 |raw_ep_rew   1.42 |env_step  76000 |time 13:30 rem 697:51
iter  38500 |loss   0.00 |n_ep  2399 |ep_len   26.0 |ep_rew  -0.35 |raw_ep_rew   0.89 |env_step  77000 |time 13:42 rem 698:11
iter  39000 |loss   0.00 |n_ep  2427 |ep_len   31.7 |ep_rew  -0.15 |raw_ep_rew   1.17 |env_step  78000 |time 13:53 rem 698:28
iter  39500 |loss   0.00 |n_ep  2458 |ep_len   31.8 |ep_rew  -0.17 |raw_ep_rew   1.10 |env_step  79000 |time 14:04 rem 698:47
iter  40000 |loss   0.00 |n_ep  2495 |ep_len   24.8 |ep_rew  -0.38 |raw_ep_rew   0.85 |env_step  80000 |time 14:16 rem 699:04
iter  40500 |loss   0.00 |n_ep  2517 |ep_len   43.9 |ep_rew   0.15 |raw_ep_rew   1.62 |env_step  81000 |time 14:27 rem 699:20
iter  41000 |loss   0.00 |n_ep  2548 |ep_len   29.1 |ep_rew  -0.23 |raw_ep_rew   1.42 |env_step  82000 |time 14:38 rem 699:34
iter  41500 |loss   0.00 |n_ep  2578 |ep_len   33.5 |ep_rew  -0.12 |raw_ep_rew   1.44 |env_step  83000 |time 14:49 rem 699:47
iter  42000 |loss   0.00 |n_ep  2602 |ep_len   42.9 |ep_rew   0.04 |raw_ep_rew   1.29 |env_step  84000 |time 15:00 rem 699:57
iter  42500 |loss   0.00 |n_ep  2625 |ep_len   41.2 |ep_rew   0.08 |raw_ep_rew   2.13 |env_step  85000 |time 15:12 rem 700:08
iter  43000 |loss   0.00 |n_ep  2653 |ep_len   33.0 |ep_rew  -0.23 |raw_ep_rew   2.29 |env_step  86000 |time 15:23 rem 700:19
iter  43500 |loss   0.00 |n_ep  2681 |ep_len   39.4 |ep_rew  -0.01 |raw_ep_rew   1.98 |env_step  87000 |time 15:34 rem 700:26
iter  44000 |loss   0.00 |n_ep  2709 |ep_len   37.2 |ep_rew  -0.03 |raw_ep_rew   1.83 |env_step  88000 |time 15:45 rem 700:37
iter  44500 |loss   0.00 |n_ep  2733 |ep_len   42.9 |ep_rew   0.13 |raw_ep_rew   2.03 |env_step  89000 |time 15:56 rem 700:43
iter  45000 |loss   0.00 |n_ep  2761 |ep_len   35.2 |ep_rew  -0.09 |raw_ep_rew   1.79 |env_step  90000 |time 16:07 rem 700:50
iter  45500 |loss   0.00 |n_ep  2788 |ep_len   35.2 |ep_rew  -0.03 |raw_ep_rew   1.82 |env_step  91000 |time 16:19 rem 700:59
iter  46000 |loss   0.00 |n_ep  2813 |ep_len   41.5 |ep_rew   0.08 |raw_ep_rew   1.93 |env_step  92000 |time 16:30 rem 701:03
iter  46500 |loss   0.00 |n_ep  2841 |ep_len   29.7 |ep_rew  -0.23 |raw_ep_rew   2.11 |env_step  93000 |time 16:41 rem 701:12
iter  47000 |loss   0.00 |n_ep  2872 |ep_len   30.1 |ep_rew  -0.16 |raw_ep_rew   1.47 |env_step  94000 |time 16:52 rem 701:21
iter  47500 |loss   0.00 |n_ep  2899 |ep_len   29.1 |ep_rew  -0.24 |raw_ep_rew   1.65 |env_step  95000 |time 17:03 rem 701:25
iter  48000 |loss   0.00 |n_ep  2926 |ep_len   40.1 |ep_rew   0.09 |raw_ep_rew   1.80 |env_step  96000 |time 17:15 rem 701:31
iter  48500 |loss   0.00 |n_ep  2958 |ep_len   27.7 |ep_rew  -0.26 |raw_ep_rew   1.48 |env_step  97000 |time 17:26 rem 701:36
iter  49000 |loss   0.00 |n_ep  2987 |ep_len   36.5 |ep_rew  -0.03 |raw_ep_rew   1.54 |env_step  98000 |time 17:37 rem 701:47
iter  49500 |loss   0.00 |n_ep  3015 |ep_len   30.5 |ep_rew  -0.23 |raw_ep_rew   1.62 |env_step  99000 |time 17:48 rem 701:52
iter  50000 |loss   0.00 |n_ep  3046 |ep_len   32.5 |ep_rew  -0.17 |raw_ep_rew   1.30 |env_step 100000 |time 18:00 rem 702:02
iter  50500 |loss   0.00 |n_ep  3075 |ep_len   36.1 |ep_rew  -0.02 |raw_ep_rew   1.50 |env_step 101000 |time 18:11 rem 702:08
iter  51000 |loss   0.00 |n_ep  3104 |ep_len   31.5 |ep_rew  -0.14 |raw_ep_rew   1.52 |env_step 102000 |time 18:22 rem 702:14
iter  51500 |loss   0.00 |n_ep  3132 |ep_len   40.7 |ep_rew   0.14 |raw_ep_rew   1.58 |env_step 103000 |time 18:33 rem 702:23
iter  52000 |loss   0.00 |n_ep  3152 |ep_len   37.5 |ep_rew  -0.05 |raw_ep_rew   2.74 |env_step 104000 |time 18:45 rem 702:25
iter  52500 |loss   0.00 |n_ep  3181 |ep_len   35.2 |ep_rew  -0.07 |raw_ep_rew   2.12 |env_step 105000 |time 18:56 rem 702:33
iter  53000 |loss   0.00 |n_ep  3209 |ep_len   40.6 |ep_rew   0.07 |raw_ep_rew   1.71 |env_step 106000 |time 19:07 rem 702:38
iter  53500 |loss   0.00 |n_ep  3238 |ep_len   35.2 |ep_rew  -0.13 |raw_ep_rew   1.81 |env_step 107000 |time 19:18 rem 702:41
iter  54000 |loss   0.00 |n_ep  3261 |ep_len   51.8 |ep_rew   0.44 |raw_ep_rew   2.16 |env_step 108000 |time 19:30 rem 702:46
iter  54500 |loss   0.00 |n_ep  3289 |ep_len   37.7 |ep_rew   0.08 |raw_ep_rew   2.25 |env_step 109000 |time 19:41 rem 702:49
iter  55000 |loss   0.00 |n_ep  3317 |ep_len   34.6 |ep_rew  -0.03 |raw_ep_rew   2.05 |env_step 110000 |time 19:52 rem 702:56
iter  55500 |loss   0.00 |n_ep  3343 |ep_len   38.5 |ep_rew   0.02 |raw_ep_rew   1.96 |env_step 111000 |time 20:03 rem 703:00
iter  56000 |loss   0.00 |n_ep  3363 |ep_len   43.2 |ep_rew   0.13 |raw_ep_rew   2.19 |env_step 112000 |time 20:15 rem 703:03
iter  56500 |loss   0.00 |n_ep  3392 |ep_len   37.6 |ep_rew  -0.06 |raw_ep_rew   2.07 |env_step 113000 |time 20:26 rem 703:05
iter  57000 |loss   0.00 |n_ep  3412 |ep_len   44.6 |ep_rew   0.13 |raw_ep_rew   2.68 |env_step 114000 |time 20:37 rem 703:07
iter  57500 |loss   0.00 |n_ep  3436 |ep_len   44.0 |ep_rew   0.18 |raw_ep_rew   2.55 |env_step 115000 |time 20:48 rem 703:11
iter  58000 |loss   0.00 |n_ep  3457 |ep_len   44.8 |ep_rew   0.22 |raw_ep_rew   2.91 |env_step 116000 |time 21:00 rem 703:13
iter  58500 |loss   0.00 |n_ep  3484 |ep_len   43.9 |ep_rew   0.13 |raw_ep_rew   2.42 |env_step 117000 |time 21:11 rem 703:15
iter  59000 |loss   0.00 |n_ep  3512 |ep_len   37.3 |ep_rew   0.05 |raw_ep_rew   2.12 |env_step 118000 |time 21:22 rem 703:16
iter  59500 |loss   0.00 |n_ep  3532 |ep_len   39.1 |ep_rew   0.09 |raw_ep_rew   2.36 |env_step 119000 |time 21:33 rem 703:14
iter  60000 |loss   0.01 |n_ep  3553 |ep_len   42.8 |ep_rew   0.19 |raw_ep_rew   2.75 |env_step 120000 |time 21:44 rem 703:12
iter  60500 |loss   0.00 |n_ep  3581 |ep_len   39.9 |ep_rew   0.17 |raw_ep_rew   2.56 |env_step 121000 |time 21:56 rem 703:12
iter  61000 |loss   0.00 |n_ep  3605 |ep_len   51.1 |ep_rew   0.35 |raw_ep_rew   2.18 |env_step 122000 |time 22:07 rem 703:14
iter  61500 |loss   0.00 |n_ep  3631 |ep_len   38.2 |ep_rew  -0.05 |raw_ep_rew   2.71 |env_step 123000 |time 22:18 rem 703:15
iter  62000 |loss   0.00 |n_ep  3657 |ep_len   39.7 |ep_rew   0.04 |raw_ep_rew   2.37 |env_step 124000 |time 22:29 rem 703:16
iter  62500 |loss   0.00 |n_ep  3678 |ep_len   46.4 |ep_rew   0.32 |raw_ep_rew   2.76 |env_step 125000 |time 22:41 rem 703:17
iter  63000 |loss   0.00 |n_ep  3708 |ep_len   37.4 |ep_rew   0.07 |raw_ep_rew   2.29 |env_step 126000 |time 22:52 rem 703:18
iter  63500 |loss   0.00 |n_ep  3732 |ep_len   39.7 |ep_rew   0.12 |raw_ep_rew   2.51 |env_step 127000 |time 23:03 rem 703:21
iter  64000 |loss   0.00 |n_ep  3756 |ep_len   37.7 |ep_rew   0.06 |raw_ep_rew   2.44 |env_step 128000 |time 23:15 rem 703:20
iter  64500 |loss   0.00 |n_ep  3784 |ep_len   33.1 |ep_rew  -0.11 |raw_ep_rew   2.38 |env_step 129000 |time 23:26 rem 703:21
iter  65000 |loss   0.00 |n_ep  3809 |ep_len   43.0 |ep_rew   0.26 |raw_ep_rew   2.30 |env_step 130000 |time 23:37 rem 703:21
iter  65500 |loss   0.00 |n_ep  3833 |ep_len   40.1 |ep_rew   0.09 |raw_ep_rew   2.78 |env_step 131000 |time 23:48 rem 703:20
iter  66000 |loss   0.00 |n_ep  3855 |ep_len   48.1 |ep_rew   0.25 |raw_ep_rew   2.91 |env_step 132000 |time 24:00 rem 703:20
iter  66500 |loss   0.00 |n_ep  3877 |ep_len   47.6 |ep_rew   0.25 |raw_ep_rew   3.00 |env_step 133000 |time 24:11 rem 703:17
iter  67000 |loss   0.00 |n_ep  3905 |ep_len   31.5 |ep_rew  -0.16 |raw_ep_rew   2.34 |env_step 134000 |time 24:22 rem 703:17
iter  67500 |loss   0.00 |n_ep  3932 |ep_len   40.3 |ep_rew   0.05 |raw_ep_rew   2.01 |env_step 135000 |time 24:33 rem 703:16
iter  68000 |loss   0.00 |n_ep  3958 |ep_len   41.7 |ep_rew   0.14 |raw_ep_rew   2.12 |env_step 136000 |time 24:45 rem 703:14
iter  68500 |loss   0.00 |n_ep  3988 |ep_len   31.2 |ep_rew  -0.19 |raw_ep_rew   1.81 |env_step 137000 |time 24:56 rem 703:13
iter  69000 |loss   0.00 |n_ep  4009 |ep_len   41.1 |ep_rew   0.16 |raw_ep_rew   2.45 |env_step 138000 |time 25:07 rem 703:10
iter  69500 |loss   0.00 |n_ep  4039 |ep_len   32.0 |ep_rew  -0.13 |raw_ep_rew   2.21 |env_step 139000 |time 25:18 rem 703:10
iter  70000 |loss   0.00 |n_ep  4065 |ep_len   32.6 |ep_rew  -0.14 |raw_ep_rew   2.15 |env_step 140000 |time 25:30 rem 703:07
iter  70500 |loss   0.00 |n_ep  4085 |ep_len   53.9 |ep_rew   0.40 |raw_ep_rew   2.21 |env_step 141000 |time 25:41 rem 703:04
iter  71000 |loss   0.00 |n_ep  4111 |ep_len   38.9 |ep_rew  -0.00 |raw_ep_rew   2.31 |env_step 142000 |time 25:52 rem 703:02
iter  71500 |loss   0.00 |n_ep  4133 |ep_len   46.0 |ep_rew   0.25 |raw_ep_rew   2.55 |env_step 143000 |time 26:03 rem 702:58
iter  72000 |loss   0.00 |n_ep  4157 |ep_len   36.7 |ep_rew   0.01 |raw_ep_rew   2.67 |env_step 144000 |time 26:15 rem 702:55
iter  72500 |loss   0.00 |n_ep  4186 |ep_len   35.5 |ep_rew   0.03 |raw_ep_rew   2.45 |env_step 145000 |time 26:26 rem 702:56
iter  73000 |loss   0.00 |n_ep  4215 |ep_len   37.6 |ep_rew   0.00 |raw_ep_rew   1.93 |env_step 146000 |time 26:37 rem 702:54
iter  73500 |loss   0.00 |n_ep  4244 |ep_len   39.3 |ep_rew   0.08 |raw_ep_rew   2.14 |env_step 147000 |time 26:49 rem 702:53
iter  74000 |loss   0.00 |n_ep  4266 |ep_len   43.7 |ep_rew   0.20 |raw_ep_rew   2.44 |env_step 148000 |time 27:00 rem 702:51
iter  74500 |loss   0.00 |n_ep  4294 |ep_len   30.6 |ep_rew  -0.19 |raw_ep_rew   2.24 |env_step 149000 |time 27:11 rem 702:50
iter  75000 |loss   0.00 |n_ep  4316 |ep_len   43.6 |ep_rew   0.16 |raw_ep_rew   2.50 |env_step 150000 |time 27:22 rem 702:47
iter  75500 |loss   0.00 |n_ep  4341 |ep_len   41.9 |ep_rew   0.19 |raw_ep_rew   2.67 |env_step 151000 |time 27:34 rem 702:47
iter  76000 |loss   0.00 |n_ep  4369 |ep_len   30.7 |ep_rew  -0.16 |raw_ep_rew   2.00 |env_step 152000 |time 27:45 rem 702:45
iter  76500 |loss   0.01 |n_ep  4389 |ep_len   48.4 |ep_rew   0.32 |raw_ep_rew   3.00 |env_step 153000 |time 27:56 rem 702:39
iter  77000 |loss   0.00 |n_ep  4417 |ep_len   40.0 |ep_rew   0.11 |raw_ep_rew   2.54 |env_step 154000 |time 28:08 rem 702:36
iter  77500 |loss   0.00 |n_ep  4442 |ep_len   45.8 |ep_rew   0.24 |raw_ep_rew   2.42 |env_step 155000 |time 28:19 rem 702:31
iter  78000 |loss   0.00 |n_ep  4462 |ep_len   46.5 |ep_rew   0.25 |raw_ep_rew   2.79 |env_step 156000 |time 28:30 rem 702:28
